,Year,latbin,lonbin,WEIGHTED_INCIDENT_SCORE,RANK
526,2004,42.245,-71.825,889,0.23832528180354268
527,2004,42.245,-71.82000000000001,923,0.24745034889962425
528,2004,42.245,-71.815,466,0.1247987117552335
529,2004,42.245,-71.81,214,0.0571658615136876
530,2004,42.245,-71.805,409,0.10950080515297907
531,2004,42.245,-71.8,956,0.2563070316693505
532,2004,42.245,-71.795,411,0.11003757380568975
533,2004,42.245,-71.79,416,0.11137949543746645
534,2004,42.245,-71.785,181,0.04830917874396135
535,2004,42.245,-71.78,163,0.043478260869565216
536,2004,42.245,-71.775,185,0.04938271604938271
537,2004,42.245,-71.77,76,0.020128824476650563
538,2004,42.245,-71.765,509,0.13633923778851315
539,2004,42.245,-71.76,44,0.011540526033279657
540,2004,42.245,-71.755,32,0.008319914117015567
541,2004,42.245,-71.75,30,0.007783145464304884
542,2004,42.25,-71.87,15,0.0037573805689747716
543,2004,42.25,-71.865,35,0.00912506709608159
544,2004,42.25,-71.86,43,0.011272141706924315
545,2004,42.25,-71.855,37,0.009661835748792272
546,2004,42.25,-71.85000000000001,126,0.0335480407944176
547,2004,42.25,-71.84,252,0.06736446591519055
548,2004,42.25,-71.83500000000001,644,0.17257112184648415
549,2004,42.25,-71.83,731,0.19592055823939883
550,2004,42.25,-71.825,737,0.19753086419753085
551,2004,42.25,-71.82000000000001,1090,0.2922705314009662
552,2004,42.25,-71.815,1792,0.4806763285024155
553,2004,42.25,-71.81,365,0.09769189479334407
554,2004,42.25,-71.805,1027,0.2753623188405797
555,2004,42.25,-71.8,1402,0.37600644122383253
556,2004,42.25,-71.795,1109,0.29736983360171765
557,2004,42.25,-71.79,880,0.2359098228663446
558,2004,42.25,-71.785,857,0.22973698336017176
559,2004,42.25,-71.78,554,0.14841653247450348
560,2004,42.25,-71.775,196,0.05233494363929146
561,2004,42.25,-71.77,141,0.03757380568974772
562,2004,42.25,-71.765,68,0.017981749865807837
563,2004,42.25,-71.76,30,0.007783145464304884
564,2004,42.25,-71.755,63,0.01663982823403113
565,2004,42.255,-71.87,7,0.0016103059581320453
566,2004,42.255,-71.865,1,0.0
567,2004,42.255,-71.86,7,0.0016103059581320453
568,2004,42.255,-71.855,288,0.07702630166398282
569,2004,42.255,-71.85000000000001,77,0.020397208803005905
570,2004,42.255,-71.84,74,0.019592055823939882
571,2004,42.255,-71.83500000000001,132,0.03515834675254965
572,2004,42.255,-71.83,387,0.10359634997316157
573,2004,42.255,-71.825,1119,0.30005367686527107
574,2004,42.255,-71.82000000000001,1156,0.30998389694041867
575,2004,42.255,-71.815,2021,0.5421363392377885
576,2004,42.255,-71.81,2258,0.6057434245840043
577,2004,42.255,-71.805,473,0.1266774020397209
578,2004,42.255,-71.8,903,0.24208266237251744
579,2004,42.255,-71.795,660,0.17686527106816963
580,2004,42.255,-71.79,976,0.2616747181964573
581,2004,42.255,-71.785,569,0.1524422973698336
582,2004,42.255,-71.78,404,0.10815888352120236
583,2004,42.255,-71.775,88,0.023349436392914653
584,2004,42.255,-71.77,174,0.046430488459473965
585,2004,42.255,-71.765,73,0.01932367149758454
586,2004,42.255,-71.76,16,0.004025764895330112
587,2004,42.255,-71.755,28,0.007246376811594203
588,2004,42.26,-71.865,38,0.009930220075147612
589,2004,42.26,-71.855,74,0.019592055823939882
590,2004,42.26,-71.85000000000001,60,0.015834675254965107
591,2004,42.26,-71.845,15,0.0037573805689747716
592,2004,42.26,-71.84,128,0.034084809447128286
593,2004,42.26,-71.83500000000001,278,0.07434245840042941
594,2004,42.26,-71.83,297,0.07944176060118088
595,2004,42.26,-71.825,575,0.15405260332796564
596,2004,42.26,-71.82000000000001,1940,0.5203972088030059
597,2004,42.26,-71.815,1841,0.49382716049382713
598,2004,42.26,-71.81,1414,0.37922705314009664
599,2004,42.26,-71.805,2744,0.7361782071927
600,2004,42.26,-71.8,1187,0.3183038110574342
601,2004,42.26,-71.795,520,0.1392914653784219
602,2004,42.26,-71.79,329,0.0880300590445518
603,2004,42.26,-71.785,210,0.05609232420826624
604,2004,42.26,-71.78,124,0.033011272141706925
605,2004,42.26,-71.775,68,0.017981749865807837
606,2004,42.26,-71.77,168,0.04482018250134192
607,2004,42.26,-71.765,14,0.0034889962426194313
608,2004,42.26,-71.76,5,0.0010735373054213634
609,2004,42.26,-71.755,30,0.007783145464304884
610,2004,42.265,-71.875,19,0.004830917874396135
611,2004,42.265,-71.855,30,0.007783145464304884
612,2004,42.265,-71.85000000000001,7,0.0016103059581320453
613,2004,42.265,-71.845,33,0.008588298443370907
614,2004,42.265,-71.84,132,0.03515834675254965
615,2004,42.265,-71.83500000000001,137,0.03650026838432635
616,2004,42.265,-71.83,159,0.042404723564143855
617,2004,42.265,-71.825,16,0.004025764895330112
618,2004,42.265,-71.82000000000001,328,0.08776167471819646
619,2004,42.265,-71.815,888,0.23805689747718733
620,2004,42.265,-71.81,1268,0.34004294149221687
621,2004,42.265,-71.805,2170,0.5821256038647343
622,2004,42.265,-71.8,1528,0.40982286634460546
623,2004,42.265,-71.795,756,0.20263016639828235
624,2004,42.265,-71.79,505,0.13526570048309178
625,2004,42.265,-71.785,471,0.1261406333870102
626,2004,42.265,-71.78,188,0.05018786902844874
627,2004,42.265,-71.775,217,0.057971014492753624
628,2004,42.265,-71.77,42,0.011003757380568975
629,2004,42.265,-71.765,40,0.010466988727858293
630,2004,42.265,-71.76,100,0.026570048309178744
631,2004,42.27,-71.855,101,0.026838432635534083
632,2004,42.27,-71.85000000000001,46,0.012077294685990338
633,2004,42.27,-71.845,14,0.0034889962426194313
634,2004,42.27,-71.84,29,0.007514761137949543
635,2004,42.27,-71.83500000000001,118,0.03140096618357488
636,2004,42.27,-71.83,81,0.021470746108427266
637,2004,42.27,-71.825,66,0.017444981213097153
638,2004,42.27,-71.82000000000001,519,0.13902308105206657
639,2004,42.27,-71.815,319,0.0853462157809984
640,2004,42.27,-71.81,502,0.13446054750402575
641,2004,42.27,-71.805,945,0.2533548040794418
642,2004,42.27,-71.8,547,0.1465378421900161
643,2004,42.27,-71.795,718,0.19243156199677938
644,2004,42.27,-71.79,956,0.2563070316693505
645,2004,42.27,-71.785,236,0.0630703166935051
646,2004,42.27,-71.78,207,0.05528717122920021
647,2004,42.27,-71.775,174,0.046430488459473965
648,2004,42.27,-71.77,165,0.0440150295222759
649,2004,42.27,-71.765,228,0.06092324208266237
650,2004,42.27,-71.76,81,0.021470746108427266
651,2004,42.275,-71.885,7,0.0016103059581320453
652,2004,42.275,-71.88,16,0.004025764895330112
653,2004,42.275,-71.875,32,0.008319914117015567
654,2004,42.275,-71.87,46,0.012077294685990338
655,2004,42.275,-71.865,35,0.00912506709608159
656,2004,42.275,-71.86,60,0.015834675254965107
657,2004,42.275,-71.855,332,0.08883521202361781
658,2004,42.275,-71.85000000000001,225,0.060118089103596346
659,2004,42.275,-71.845,58,0.015297906602254429
660,2004,42.275,-71.84,104,0.027643585614600105
661,2004,42.275,-71.83500000000001,116,0.030864197530864196
662,2004,42.275,-71.83,49,0.01288244766505636
663,2004,42.275,-71.825,28,0.007246376811594203
664,2004,42.275,-71.82000000000001,81,0.021470746108427266
665,2004,42.275,-71.815,43,0.011272141706924315
666,2004,42.275,-71.81,25,0.00644122383252818
667,2004,42.275,-71.805,94,0.0249597423510467
668,2004,42.275,-71.8,333,0.08910359634997315
669,2004,42.275,-71.795,1048,0.28099838969404184
670,2004,42.275,-71.79,459,0.12292002147074611
671,2004,42.275,-71.785,104,0.027643585614600105
672,2004,42.275,-71.78,28,0.007246376811594203
673,2004,42.275,-71.77,60,0.015834675254965107
674,2004,42.275,-71.765,55,0.014492753623188406
675,2004,42.275,-71.76,14,0.0034889962426194313
676,2004,42.28,-71.885,16,0.004025764895330112
677,2004,42.28,-71.88,32,0.008319914117015567
678,2004,42.28,-71.875,43,0.011272141706924315
679,2004,42.28,-71.87,14,0.0034889962426194313
680,2004,42.28,-71.865,55,0.014492753623188406
681,2004,42.28,-71.86,53,0.013955984970477725
682,2004,42.28,-71.855,84,0.02227589908749329
683,2004,42.28,-71.85000000000001,59,0.01556629092860977
684,2004,42.28,-71.845,53,0.013955984970477725
685,2004,42.28,-71.84,28,0.007246376811594203
686,2004,42.28,-71.825,14,0.0034889962426194313
687,2004,42.28,-71.82000000000001,21,0.0053676865271068165
688,2004,42.28,-71.815,160,0.04267310789049919
689,2004,42.28,-71.81,381,0.10198604401502952
690,2004,42.28,-71.805,477,0.12775093934514226
691,2004,42.28,-71.8,123,0.03274288781535158
692,2004,42.28,-71.795,902,0.2418142780461621
693,2004,42.28,-71.79,302,0.0807836822329576
694,2004,42.28,-71.78,17,0.0042941492216854536
695,2004,42.28,-71.765,95,0.025228126677402037
696,2004,42.28,-71.76,37,0.009661835748792272
697,2004,42.285000000000004,-71.86,7,0.0016103059581320453
698,2004,42.285000000000004,-71.855,23,0.005904455179817498
699,2004,42.285000000000004,-71.85000000000001,23,0.005904455179817498
700,2004,42.285000000000004,-71.845,23,0.005904455179817498
701,2004,42.285000000000004,-71.84,14,0.0034889962426194313
702,2004,42.285000000000004,-71.83500000000001,14,0.0034889962426194313
703,2004,42.285000000000004,-71.83,17,0.0042941492216854536
704,2004,42.285000000000004,-71.825,21,0.0053676865271068165
705,2004,42.285000000000004,-71.82000000000001,39,0.010198604401502952
706,2004,42.285000000000004,-71.815,25,0.00644122383252818
707,2004,42.285000000000004,-71.81,188,0.05018786902844874
708,2004,42.285000000000004,-71.805,403,0.10789049919484701
709,2004,42.285000000000004,-71.8,14,0.0034889962426194313
710,2004,42.285000000000004,-71.795,246,0.06575415995705851
711,2004,42.285000000000004,-71.79,114,0.030327428878153515
712,2004,42.285000000000004,-71.78,9,0.0021470746108427268
713,2004,42.285000000000004,-71.775,10,0.0024154589371980675
714,2004,42.285000000000004,-71.765,74,0.019592055823939882
715,2004,42.285000000000004,-71.76,44,0.011540526033279657
716,2004,42.29,-71.86,14,0.0034889962426194313
717,2004,42.29,-71.855,25,0.00644122383252818
718,2004,42.29,-71.85000000000001,30,0.007783145464304884
719,2004,42.29,-71.845,9,0.0021470746108427268
720,2004,42.29,-71.83500000000001,28,0.007246376811594203
721,2004,42.29,-71.825,23,0.005904455179817498
722,2004,42.29,-71.82000000000001,63,0.01663982823403113
723,2004,42.29,-71.815,69,0.018250134192163175
724,2004,42.29,-71.81,472,0.12640901771336555
725,2004,42.29,-71.805,535,0.143317230273752
726,2004,42.29,-71.8,42,0.011003757380568975
727,2004,42.29,-71.795,59,0.01556629092860977
728,2004,42.29,-71.79,90,0.023886205045625334
729,2004,42.29,-71.785,114,0.030327428878153515
730,2004,42.29,-71.78,771,0.20665593129361245
731,2004,42.29,-71.775,315,0.08427267847557703
732,2004,42.29,-71.765,93,0.024691358024691357
733,2004,42.29,-71.76,7,0.0016103059581320453
734,2004,42.295,-71.845,9,0.0021470746108427268
735,2004,42.295,-71.84,40,0.010466988727858293
736,2004,42.295,-71.83,14,0.0034889962426194313
737,2004,42.295,-71.825,32,0.008319914117015567
738,2004,42.295,-71.82000000000001,32,0.008319914117015567
739,2004,42.295,-71.815,5,0.0010735373054213634
740,2004,42.295,-71.81,128,0.034084809447128286
741,2004,42.295,-71.805,834,0.22356414385399892
742,2004,42.295,-71.8,69,0.018250134192163175
743,2004,42.295,-71.795,56,0.014761137949543748
744,2004,42.295,-71.79,237,0.06333870101986044
745,2004,42.295,-71.785,63,0.01663982823403113
746,2004,42.295,-71.78,327,0.08749329039184112
747,2004,42.295,-71.775,218,0.058239398819108966
748,2004,42.295,-71.77,433,0.11594202898550725
749,2004,42.295,-71.765,138,0.03676865271068169
750,2004,42.295,-71.76,26,0.006709608158883521
751,2004,42.300000000000004,-71.85000000000001,57,0.015029522275899088
752,2004,42.300000000000004,-71.845,21,0.0053676865271068165
753,2004,42.300000000000004,-71.84,39,0.010198604401502952
754,2004,42.300000000000004,-71.83500000000001,32,0.008319914117015567
755,2004,42.300000000000004,-71.83,88,0.023349436392914653
756,2004,42.300000000000004,-71.825,47,0.01234567901234568
757,2004,42.300000000000004,-71.82000000000001,67,0.017713365539452495
758,2004,42.300000000000004,-71.815,14,0.0034889962426194313
759,2004,42.300000000000004,-71.81,90,0.023886205045625334
760,2004,42.300000000000004,-71.805,170,0.045356951154052604
761,2004,42.300000000000004,-71.8,255,0.06816961889425657
762,2004,42.300000000000004,-71.795,132,0.03515834675254965
763,2004,42.300000000000004,-71.79,69,0.018250134192163175
764,2004,42.300000000000004,-71.785,41,0.010735373054213635
765,2004,42.300000000000004,-71.78,367,0.09822866344605474
766,2004,42.300000000000004,-71.775,284,0.07595276435856146
767,2004,42.300000000000004,-71.77,821,0.2200751476113795
768,2004,42.300000000000004,-71.765,306,0.08185721953837896
769,2004,42.305,-71.845,7,0.0016103059581320453
770,2004,42.305,-71.84,31,0.008051529790660227
771,2004,42.305,-71.83500000000001,56,0.014761137949543748
772,2004,42.305,-71.83,44,0.011540526033279657
773,2004,42.305,-71.825,29,0.007514761137949543
774,2004,42.305,-71.82000000000001,44,0.011540526033279657
775,2004,42.305,-71.815,28,0.007246376811594203
776,2004,42.305,-71.81,7,0.0016103059581320453
777,2004,42.305,-71.805,100,0.026570048309178744
778,2004,42.305,-71.8,238,0.06360708534621579
779,2004,42.305,-71.795,94,0.0249597423510467
780,2004,42.305,-71.79,148,0.039452495974235106
781,2004,42.305,-71.785,51,0.013419216317767043
782,2004,42.305,-71.78,52,0.013687600644122383
783,2004,42.305,-71.775,1310,0.3513150831991412
784,2004,42.305,-71.77,113,0.030059044551798173
785,2004,42.31,-71.83500000000001,67,0.017713365539452495
786,2004,42.31,-71.83,45,0.011808910359634998
787,2004,42.31,-71.825,14,0.0034889962426194313
788,2004,42.31,-71.82000000000001,42,0.011003757380568975
789,2004,42.31,-71.815,36,0.00939345142243693
790,2004,42.31,-71.81,5,0.0010735373054213634
791,2004,42.31,-71.805,96,0.02549651100375738
792,2004,42.31,-71.8,230,0.06146001073537305
793,2004,42.31,-71.795,77,0.020397208803005905
794,2004,42.31,-71.79,96,0.02549651100375738
795,2004,42.31,-71.785,69,0.018250134192163175
796,2004,42.31,-71.78,84,0.02227589908749329
797,2004,42.31,-71.775,57,0.015029522275899088
798,2004,42.31,-71.77,36,0.00939345142243693
799,2004,42.315,-71.825,46,0.012077294685990338
800,2004,42.315,-71.82000000000001,21,0.0053676865271068165
801,2004,42.315,-71.815,30,0.007783145464304884
802,2004,42.315,-71.805,219,0.0585077831454643
803,2004,42.315,-71.8,145,0.03864734299516908
804,2004,42.315,-71.795,97,0.02576489533011272
805,2004,42.315,-71.79,44,0.011540526033279657
806,2004,42.315,-71.785,21,0.0053676865271068165
807,2004,42.315,-71.78,208,0.05555555555555555
808,2004,42.315,-71.775,60,0.015834675254965107
809,2004,42.32,-71.82000000000001,14,0.0034889962426194313
810,2004,42.32,-71.81,7,0.0016103059581320453
811,2004,42.32,-71.8,178,0.047504025764895326
812,2004,42.32,-71.795,234,0.06253354804079442
813,2004,42.32,-71.79,32,0.008319914117015567
814,2004,42.32,-71.785,9,0.0021470746108427268
815,2004,42.32,-71.775,7,0.0016103059581320453
816,2004,42.325,-71.81,7,0.0016103059581320453
817,2004,42.325,-71.805,94,0.0249597423510467
818,2004,42.325,-71.8,141,0.03757380568974772
819,2004,42.325,-71.795,312,0.083467525496511
820,2004,42.33,-71.82000000000001,16,0.004025764895330112
821,2004,42.33,-71.8,35,0.00912506709608159
822,2004,42.33,-71.795,72,0.019055287171229198
823,2004,42.33,-71.79,54,0.014224369296833066
824,2004,42.33,-71.785,8,0.001878690284487386
825,2004,42.335,-71.795,14,0.0034889962426194313
826,2004,42.335,-71.79,65,0.017176596886741814
827,2004,42.34,-71.79,7,0.0016103059581320453
828,2005,0.0,0.0,100,0.026570048309178744
829,2005,42.2,-71.83,7,0.0016103059581320453
830,2005,42.21,-71.8,330,0.08829844337090714
831,2005,42.21,-71.795,30,0.007783145464304884
832,2005,42.215,-71.805,30,0.007783145464304884
833,2005,42.215,-71.8,138,0.03676865271068169
834,2005,42.215,-71.785,49,0.01288244766505636
835,2005,42.22,-71.81,9,0.0021470746108427268
836,2005,42.22,-71.805,298,0.07971014492753623
837,2005,42.22,-71.8,70,0.018518518518518517
838,2005,42.22,-71.795,9,0.0021470746108427268
839,2005,42.22,-71.79,16,0.004025764895330112
840,2005,42.22,-71.785,70,0.018518518518518517
841,2005,42.22,-71.78,14,0.0034889962426194313
842,2005,42.22,-71.77,16,0.004025764895330112
843,2005,42.22,-71.765,5,0.0010735373054213634
844,2005,42.225,-71.86,9,0.0021470746108427268
845,2005,42.225,-71.85000000000001,37,0.009661835748792272
846,2005,42.225,-71.845,77,0.020397208803005905
847,2005,42.225,-71.84,44,0.011540526033279657
848,2005,42.225,-71.83500000000001,14,0.0034889962426194313
849,2005,42.225,-71.81,16,0.004025764895330112
850,2005,42.225,-71.805,127,0.033816425120772944
851,2005,42.225,-71.8,184,0.04911433172302737
852,2005,42.225,-71.795,109,0.028985507246376812
853,2005,42.225,-71.79,35,0.00912506709608159
854,2005,42.225,-71.785,28,0.007246376811594203
855,2005,42.225,-71.765,35,0.00912506709608159
856,2005,42.225,-71.76,132,0.03515834675254965
857,2005,42.225,-71.755,7,0.0016103059581320453
858,2005,42.230000000000004,-71.86,23,0.005904455179817498
859,2005,42.230000000000004,-71.855,30,0.007783145464304884
860,2005,42.230000000000004,-71.85000000000001,249,0.06655931293612453
861,2005,42.230000000000004,-71.845,118,0.03140096618357488
862,2005,42.230000000000004,-71.84,51,0.013419216317767043
863,2005,42.230000000000004,-71.83500000000001,31,0.008051529790660227
864,2005,42.230000000000004,-71.83,17,0.0042941492216854536
865,2005,42.230000000000004,-71.825,21,0.0053676865271068165
866,2005,42.230000000000004,-71.82000000000001,162,0.043209876543209874
867,2005,42.230000000000004,-71.815,44,0.011540526033279657
868,2005,42.230000000000004,-71.81,66,0.017444981213097153
869,2005,42.230000000000004,-71.805,77,0.020397208803005905
870,2005,42.230000000000004,-71.8,443,0.11862587224906065
871,2005,42.230000000000004,-71.795,186,0.049651100375738055
872,2005,42.230000000000004,-71.79,104,0.027643585614600105
873,2005,42.230000000000004,-71.78,9,0.0021470746108427268
874,2005,42.230000000000004,-71.77,42,0.011003757380568975
875,2005,42.230000000000004,-71.765,46,0.012077294685990338
876,2005,42.230000000000004,-71.76,42,0.011003757380568975
877,2005,42.230000000000004,-71.755,37,0.009661835748792272
878,2005,42.230000000000004,-71.75,44,0.011540526033279657
879,2005,42.235,-71.865,7,0.0016103059581320453
880,2005,42.235,-71.86,67,0.017713365539452495
881,2005,42.235,-71.855,329,0.0880300590445518
882,2005,42.235,-71.85000000000001,206,0.055018786902844875
883,2005,42.235,-71.845,75,0.01986044015029522
884,2005,42.235,-71.83500000000001,39,0.010198604401502952
885,2005,42.235,-71.83,16,0.004025764895330112
886,2005,42.235,-71.825,14,0.0034889962426194313
887,2005,42.235,-71.82000000000001,44,0.011540526033279657
888,2005,42.235,-71.815,147,0.039184111647879764
889,2005,42.235,-71.81,76,0.020128824476650563
890,2005,42.235,-71.805,36,0.00939345142243693
891,2005,42.235,-71.8,310,0.08293075684380032
892,2005,42.235,-71.795,125,0.03327965646806227
893,2005,42.235,-71.79,90,0.023886205045625334
894,2005,42.235,-71.785,49,0.01288244766505636
895,2005,42.235,-71.77,74,0.019592055823939882
896,2005,42.235,-71.765,28,0.007246376811594203
897,2005,42.235,-71.76,51,0.013419216317767043
898,2005,42.235,-71.755,96,0.02549651100375738
